user_id,product_id,event_type,timestamp
199,66,add_to_cart,2025-06-23 17:25:19.972871
386,209,click,2025-07-06 17:25:19.972871
106,10,click,2025-10-29 17:25:19.972871
280,199,click,2025-12-02 17:25:19.972871
260,59,click,2025-10-23 17:25:19.972871
108,234,click,2025-07-15 17:25:19.972871
19,244,purchase,2025-08-20 17:25:19.972871
410,54,click,2025-08-29 17:25:19.972871
459,9,click,2025-06-28 17:25:19.972871
296,101,add_to_cart,2025-11-04 17:25:19.972871
306,295,click,2025-09-12 17:25:19.972871
171,203,purchase,2025-07-23 17:25:19.972871
331,153,click,2025-09-04 17:25:19.972871
493,110,click,2025-10-27 17:25:19.972871
195,266,purchase,2025-08-13 17:25:19.972871
12,152,add_to_cart,2025-09-21 17:25:19.972871
195,83,click,2025-07-20 17:25:19.972871
490,134,click,2025-07-07 17:25:19.972871
283,160,add_to_cart,2025-11-06 17:25:19.972871
369,39,click,2025-08-19 17:25:19.972871
182,176,purchase,2025-08-27 17:25:19.972871
450,13,purchase,2025-11-16 17:25:19.972871
305,67,click,2025-08-21 17:25:19.972871
144,248,add_to_cart,2025-11-21 17:25:19.972871
386,41,purchase,2025-11-17 17:25:19.972871
316,184,click,2025-10-10 17:25:19.972871
182,35,purchase,2025-10-30 17:25:19.972871
30,290,add_to_cart,2025-09-02 17:25:19.972871
84,76,click,2025-07-24 17:25:19.972871
166,70,add_to_cart,2025-06-22 17:25:19.972871
284,234,click,2025-08-29 17:25:19.972871
281,11,click,2025-10-27 17:25:19.972871
96,283,add_to_cart,2025-09-17 17:25:19.972871
381,24,click,2025-08-05 17:25:19.972871
266,274,add_to_cart,2025-12-03 17:25:19.972871
444,27,click,2025-11-07 17:25:19.972871
298,54,click,2025-06-26 17:25:19.972871
296,55,add_to_cart,2025-11-29 17:25:19.972871
225,233,purchase,2025-09-08 17:25:19.972871
333,277,purchase,2025-09-27 17:25:19.972871
361,120,purchase,2025-10-18 17:25:19.972871
374,225,click,2025-09-11 17:25:19.972871
42,58,add_to_cart,2025-08-16 17:25:19.972871
303,255,click,2025-08-02 17:25:19.972871
421,176,click,2025-11-16 17:25:19.972871
246,54,click,2025-08-07 17:25:19.972871
208,146,purchase,2025-07-24 17:25:19.972871
237,259,click,2025-08-15 17:25:19.972871
22,152,click,2025-10-26 17:25:19.972871
185,262,click,2025-07-17 17:25:19.972871
468,19,click,2025-09-27 17:25:19.972871
242,171,purchase,2025-10-03 17:25:19.972871
363,197,click,2025-08-15 17:25:19.972871
283,73,click,2025-08-27 17:25:19.972871
41,85,click,2025-08-26 17:25:19.972871
336,284,click,2025-06-22 17:25:19.972871
162,132,click,2025-11-26 17:25:19.972871
160,120,click,2025-11-17 17:25:19.972871
474,216,click,2025-12-06 17:25:19.972871
89,136,click,2025-12-07 17:25:19.972871
322,116,add_to_cart,2025-08-30 17:25:19.972871
12,61,purchase,2025-10-14 17:25:19.972871
424,17,click,2025-11-13 17:25:19.972871
73,34,click,2025-07-17 17:25:19.972871
76,20,add_to_cart,2025-09-27 17:25:19.972871
346,208,click,2025-11-14 17:25:19.972871
201,162,click,2025-12-12 17:25:19.972871
10,299,click,2025-09-29 17:25:19.972871
352,10,purchase,2025-08-12 17:25:19.972871
226,94,add_to_cart,2025-08-19 17:25:19.972871
176,107,click,2025-11-24 17:25:19.972871
276,105,click,2025-07-18 17:25:19.972871
39,71,click,2025-11-20 17:25:19.972871
60,84,click,2025-10-28 17:25:19.972871
66,209,click,2025-06-27 17:25:19.972871
321,259,add_to_cart,2025-07-19 17:25:19.972871
435,239,click,2025-08-30 17:25:19.972871
124,232,click,2025-06-29 17:25:19.972871
164,282,click,2025-10-25 17:25:19.972871
408,206,click,2025-07-24 17:25:19.972871
411,264,purchase,2025-07-27 17:25:19.972871
386,185,click,2025-10-13 17:25:19.972871
159,114,click,2025-06-26 17:25:19.972871
57,79,click,2025-07-11 17:25:19.972871
78,50,click,2025-07-28 17:25:19.972871
194,95,purchase,2025-07-15 17:25:19.972871
285,258,click,2025-07-09 17:25:19.972871
15,62,click,2025-06-25 17:25:19.972871
12,142,click,2025-10-26 17:25:19.972871
101,222,add_to_cart,2025-11-12 17:25:19.972871
156,111,add_to_cart,2025-08-30 17:25:19.972871
340,104,add_to_cart,2025-08-22 17:25:19.972871
125,15,click,2025-11-18 17:25:19.972871
359,270,purchase,2025-11-27 17:25:19.972871
280,159,click,2025-06-23 17:25:19.972871
405,157,click,2025-09-09 17:25:19.972871
394,27,add_to_cart,2025-10-05 17:25:19.972871
110,85,click,2025-07-07 17:25:19.972871
334,9,click,2025-09-01 17:25:19.972871
357,276,click,2025-07-25 17:25:19.972871
146,227,click,2025-10-06 17:25:19.972871
216,186,click,2025-11-19 17:25:19.972871
398,79,add_to_cart,2025-10-26 17:25:19.972871
162,216,click,2025-09-23 17:25:19.972871
128,57,add_to_cart,2025-10-23 17:25:19.972871
314,144,purchase,2025-08-15 17:25:19.972871
332,67,click,2025-11-29 17:25:19.972871
150,275,click,2025-10-05 17:25:19.972871
454,105,purchase,2025-08-24 17:25:19.972871
36,188,add_to_cart,2025-09-12 17:25:19.972871
173,164,click,2025-08-09 17:25:19.972871
420,267,click,2025-09-02 17:25:19.972871
22,51,add_to_cart,2025-12-02 17:25:19.972871
206,126,click,2025-08-03 17:25:19.972871
127,80,add_to_cart,2025-10-13 17:25:19.972871
336,183,click,2025-08-02 17:25:19.972871
445,17,add_to_cart,2025-07-17 17:25:19.972871
356,170,click,2025-08-09 17:25:19.972871
440,280,add_to_cart,2025-10-08 17:25:19.972871
217,214,purchase,2025-11-14 17:25:19.972871
96,198,click,2025-12-15 17:25:19.972871
417,7,add_to_cart,2025-06-29 17:25:19.972871
429,11,click,2025-08-01 17:25:19.972871
164,12,click,2025-10-03 17:25:19.972871
148,110,purchase,2025-07-17 17:25:19.972871
18,133,click,2025-09-02 17:25:19.972871
294,128,click,2025-08-24 17:25:19.972871
195,148,click,2025-07-22 17:25:19.972871
151,54,click,2025-10-26 17:25:19.972871
480,79,add_to_cart,2025-09-26 17:25:19.972871
365,97,click,2025-12-14 17:25:19.972871
123,249,click,2025-12-06 17:25:19.972871
400,127,click,2025-09-04 17:25:19.972871
187,30,click,2025-08-04 17:25:19.972871
453,24,click,2025-10-11 17:25:19.972871
452,201,add_to_cart,2025-12-08 17:25:19.972871
149,131,click,2025-10-09 17:25:19.972871
104,122,click,2025-10-27 17:25:19.972871
243,150,add_to_cart,2025-09-12 17:25:19.972871
462,14,click,2025-11-10 17:25:19.972871
231,29,click,2025-08-02 17:25:19.972871
479,50,add_to_cart,2025-09-12 17:25:19.972871
206,240,click,2025-07-24 17:25:19.972871
198,283,click,2025-09-29 17:25:19.972871
396,156,click,2025-08-02 17:25:19.972871
400,137,click,2025-08-16 17:25:19.972871
337,154,click,2025-09-18 17:25:19.972871
493,81,purchase,2025-11-03 17:25:19.972871
87,87,click,2025-10-14 17:25:19.972871
142,264,add_to_cart,2025-09-26 17:25:19.972871
317,258,purchase,2025-08-25 17:25:19.972871
199,185,add_to_cart,2025-12-04 17:25:19.972871
46,180,click,2025-09-23 17:25:19.972871
288,186,click,2025-09-09 17:25:19.972871
15,123,click,2025-10-21 17:25:19.972871
44,96,add_to_cart,2025-10-28 17:25:19.972871
401,93,click,2025-06-19 17:25:19.972871
169,3,purchase,2025-07-30 17:25:19.972871
310,2,click,2025-11-19 17:25:19.972871
495,148,add_to_cart,2025-08-01 17:25:19.972871
44,285,click,2025-09-25 17:25:19.972871
98,145,purchase,2025-11-10 17:25:19.972871
261,262,click,2025-06-25 17:25:19.972871
109,62,add_to_cart,2025-08-20 17:25:19.972871
283,226,click,2025-07-12 17:25:19.972871
372,31,add_to_cart,2025-09-28 17:25:19.972871
343,190,add_to_cart,2025-11-05 17:25:19.972871
104,268,click,2025-11-18 17:25:19.973912
256,12,click,2025-07-17 17:25:19.973912
379,191,click,2025-09-06 17:25:19.973912
206,25,click,2025-07-25 17:25:19.973912
335,91,add_to_cart,2025-11-24 17:25:19.973912
43,88,click,2025-10-30 17:25:19.973912
353,274,click,2025-11-29 17:25:19.973912
245,111,add_to_cart,2025-08-09 17:25:19.973912
287,80,click,2025-07-10 17:25:19.973912
355,140,purchase,2025-09-18 17:25:19.973912
273,214,click,2025-12-04 17:25:19.973912
476,18,click,2025-11-26 17:25:19.973912
83,54,click,2025-07-22 17:25:19.973912
110,97,click,2025-12-11 17:25:19.973912
438,283,click,2025-12-01 17:25:19.973912
190,234,click,2025-11-21 17:25:19.973912
471,240,click,2025-07-06 17:25:19.973912
288,54,click,2025-08-30 17:25:19.973912
424,87,click,2025-10-22 17:25:19.973912
397,261,click,2025-10-14 17:25:19.973912
251,236,add_to_cart,2025-10-30 17:25:19.973912
212,123,purchase,2025-08-22 17:25:19.973912
291,54,purchase,2025-10-13 17:25:19.973912
133,216,purchase,2025-11-24 17:25:19.973912
201,197,add_to_cart,2025-09-01 17:25:19.973912
285,39,click,2025-09-30 17:25:19.973912
326,228,click,2025-10-03 17:25:19.973912
409,237,click,2025-09-27 17:25:19.973912
95,132,add_to_cart,2025-08-11 17:25:19.973912
278,168,purchase,2025-08-08 17:25:19.973912
450,37,click,2025-08-12 17:25:19.973912
429,67,click,2025-08-24 17:25:19.973912
325,111,add_to_cart,2025-08-23 17:25:19.973912
219,219,click,2025-07-16 17:25:19.973912
89,209,click,2025-10-16 17:25:19.973912
72,87,click,2025-12-11 17:25:19.973912
247,179,purchase,2025-11-18 17:25:19.973912
129,13,click,2025-09-26 17:25:19.973912
212,300,click,2025-12-01 17:25:19.973912
428,125,click,2025-08-18 17:25:19.973912
343,233,click,2025-11-08 17:25:19.973912
96,251,click,2025-07-18 17:25:19.973912
75,126,click,2025-12-02 17:25:19.973912
423,235,click,2025-11-14 17:25:19.973912
495,138,click,2025-11-02 17:25:19.973912
54,49,click,2025-09-15 17:25:19.973912
344,186,click,2025-08-20 17:25:19.973912
459,205,purchase,2025-08-22 17:25:19.973912
413,78,click,2025-08-15 17:25:19.973912
54,194,click,2025-08-22 17:25:19.973912
218,103,purchase,2025-09-05 17:25:19.973912
16,105,click,2025-12-12 17:25:19.973912
99,287,click,2025-08-23 17:25:19.973912
20,211,click,2025-10-18 17:25:19.973912
46,250,add_to_cart,2025-10-02 17:25:19.973912
451,293,add_to_cart,2025-07-12 17:25:19.973912
193,201,click,2025-07-22 17:25:19.973912
383,24,add_to_cart,2025-07-24 17:25:19.973912
58,300,click,2025-12-12 17:25:19.973912
437,83,purchase,2025-06-27 17:25:19.973912
111,297,click,2025-12-12 17:25:19.973912
129,179,add_to_cart,2025-07-29 17:25:19.973912
337,298,click,2025-10-30 17:25:19.973912
194,206,click,2025-08-03 17:25:19.973912
413,40,click,2025-07-29 17:25:19.973912
340,113,add_to_cart,2025-10-06 17:25:19.973912
326,4,add_to_cart,2025-10-23 17:25:19.973912
8,108,click,2025-10-14 17:25:19.973912
29,114,add_to_cart,2025-07-26 17:25:19.973912
112,167,add_to_cart,2025-07-04 17:25:19.973912
435,261,add_to_cart,2025-10-21 17:25:19.973912
161,106,click,2025-10-04 17:25:19.973912
131,224,click,2025-09-10 17:25:19.973912
188,262,click,2025-09-05 17:25:19.973912
163,251,click,2025-09-27 17:25:19.973912
197,14,add_to_cart,2025-11-15 17:25:19.973912
475,198,add_to_cart,2025-12-01 17:25:19.973912
364,126,add_to_cart,2025-08-08 17:25:19.973912
204,206,click,2025-12-03 17:25:19.973912
212,140,add_to_cart,2025-12-11 17:25:19.973912
109,62,click,2025-06-23 17:25:19.973912
276,283,purchase,2025-07-08 17:25:19.973912
73,54,click,2025-11-14 17:25:19.973912
167,12,add_to_cart,2025-09-01 17:25:19.973912
260,136,add_to_cart,2025-11-25 17:25:19.973912
243,144,purchase,2025-11-05 17:25:19.973912
275,282,click,2025-09-20 17:25:19.973912
102,136,click,2025-07-03 17:25:19.973912
475,221,click,2025-07-08 17:25:19.973912
173,209,click,2025-08-02 17:25:19.973912
171,123,add_to_cart,2025-11-10 17:25:19.973912
141,116,purchase,2025-11-13 17:25:19.973912
397,157,click,2025-11-17 17:25:19.973912
188,270,click,2025-09-12 17:25:19.973912
441,17,purchase,2025-10-20 17:25:19.973912
86,269,click,2025-10-05 17:25:19.973912
476,219,click,2025-09-17 17:25:19.973912
52,238,purchase,2025-08-24 17:25:19.973912
111,33,purchase,2025-06-19 17:25:19.973912
437,285,click,2025-08-23 17:25:19.973912
365,37,click,2025-06-28 17:25:19.973912
342,103,click,2025-08-12 17:25:19.973912
43,211,click,2025-08-14 17:25:19.973912
211,280,click,2025-07-15 17:25:19.973912
456,142,click,2025-08-22 17:25:19.973912
500,239,add_to_cart,2025-09-04 17:25:19.973912
200,229,add_to_cart,2025-12-14 17:25:19.973912
298,133,add_to_cart,2025-09-17 17:25:19.973912
346,125,click,2025-11-28 17:25:19.973912
240,53,click,2025-06-21 17:25:19.973912
115,88,add_to_cart,2025-11-01 17:25:19.973912
26,98,add_to_cart,2025-12-01 17:25:19.973912
407,95,add_to_cart,2025-08-03 17:25:19.973912
299,188,purchase,2025-07-14 17:25:19.973912
77,256,purchase,2025-11-06 17:25:19.973912
412,73,click,2025-11-29 17:25:19.973912
137,282,click,2025-07-09 17:25:19.973912
20,18,click,2025-07-25 17:25:19.973912
440,164,add_to_cart,2025-09-29 17:25:19.973912
211,146,click,2025-09-02 17:25:19.973912
240,253,add_to_cart,2025-09-25 17:25:19.973912
39,160,click,2025-09-21 17:25:19.973912
435,49,add_to_cart,2025-06-19 17:25:19.973912
268,176,click,2025-09-27 17:25:19.973912
207,65,click,2025-10-28 17:25:19.973912
479,289,purchase,2025-10-28 17:25:19.973912
439,50,click,2025-07-15 17:25:19.973912
462,4,click,2025-06-20 17:25:19.973912
267,119,click,2025-11-03 17:25:19.973912
154,164,purchase,2025-10-07 17:25:19.973912
42,223,add_to_cart,2025-10-06 17:25:19.973912
411,156,purchase,2025-12-07 17:25:19.973912
11,262,purchase,2025-06-27 17:25:19.973912
294,173,add_to_cart,2025-09-17 17:25:19.973912
98,23,click,2025-12-14 17:25:19.973912
427,61,click,2025-07-05 17:25:19.973912
275,134,click,2025-12-13 17:25:19.973912
448,24,click,2025-07-20 17:25:19.973912
390,293,add_to_cart,2025-12-07 17:25:19.973912
430,45,click,2025-12-04 17:25:19.973912
372,179,click,2025-07-04 17:25:19.973912
230,63,click,2025-07-04 17:25:19.973912
369,29,click,2025-09-03 17:25:19.973912
426,96,add_to_cart,2025-10-21 17:25:19.973912
220,266,click,2025-09-02 17:25:19.973912
65,291,add_to_cart,2025-10-14 17:25:19.973912
355,55,click,2025-07-15 17:25:19.973912
232,153,purchase,2025-10-31 17:25:19.973912
328,219,click,2025-10-17 17:25:19.973912
443,173,click,2025-11-14 17:25:19.973912
52,96,add_to_cart,2025-09-16 17:25:19.973912
374,123,click,2025-06-24 17:25:19.973912
431,12,click,2025-10-16 17:25:19.973912
376,4,click,2025-09-13 17:25:19.973912
263,67,click,2025-08-06 17:25:19.973912
267,145,purchase,2025-08-08 17:25:19.973912
359,65,click,2025-07-18 17:25:19.973912
317,82,add_to_cart,2025-10-22 17:25:19.973912
324,105,click,2025-11-05 17:25:19.973912
409,181,click,2025-07-04 17:25:19.973912
396,105,click,2025-07-30 17:25:19.973912
154,226,purchase,2025-07-05 17:25:19.973912
358,28,click,2025-12-01 17:25:19.973912
366,16,purchase,2025-09-06 17:25:19.973912
140,277,click,2025-10-10 17:25:19.973912
427,298,add_to_cart,2025-08-26 17:25:19.973912
51,54,purchase,2025-07-11 17:25:19.973912
117,288,click,2025-10-20 17:25:19.973912
421,114,add_to_cart,2025-11-13 17:25:19.973912
46,38,click,2025-10-12 17:25:19.973912
309,230,click,2025-12-15 17:25:19.973912
88,166,click,2025-08-07 17:25:19.973912
208,182,add_to_cart,2025-12-07 17:25:19.973912
377,205,click,2025-11-14 17:25:19.973912
269,245,click,2025-09-30 17:25:19.973912
89,121,purchase,2025-11-01 17:25:19.973912
381,259,click,2025-09-12 17:25:19.973912
118,210,click,2025-11-25 17:25:19.973912
54,296,purchase,2025-11-23 17:25:19.973912
441,194,click,2025-07-15 17:25:19.973912
116,68,click,2025-08-21 17:25:19.973912
118,114,add_to_cart,2025-09-03 17:25:19.974912
260,220,click,2025-11-16 17:25:19.974912
75,220,click,2025-08-23 17:25:19.974912
480,218,click,2025-10-08 17:25:19.974912
305,237,add_to_cart,2025-07-17 17:25:19.974912
7,298,click,2025-10-03 17:25:19.974912
366,94,click,2025-10-13 17:25:19.974912
122,253,click,2025-07-06 17:25:19.974912
11,215,click,2025-07-19 17:25:19.974912
348,258,add_to_cart,2025-11-07 17:25:19.974912
438,240,click,2025-10-22 17:25:19.974912
489,214,add_to_cart,2025-12-09 17:25:19.974912
215,98,click,2025-11-07 17:25:19.974912
429,16,click,2025-07-21 17:25:19.974912
279,154,click,2025-09-03 17:25:19.974912
498,16,click,2025-09-11 17:25:19.974912
28,198,click,2025-07-26 17:25:19.974912
235,108,add_to_cart,2025-07-20 17:25:19.974912
367,23,add_to_cart,2025-11-12 17:25:19.974912
313,42,click,2025-11-11 17:25:19.974912
26,37,add_to_cart,2025-08-23 17:25:19.974912
409,165,purchase,2025-12-11 17:25:19.974912
54,116,click,2025-10-21 17:25:19.974912
29,150,click,2025-09-24 17:25:19.974912
467,6,add_to_cart,2025-12-09 17:25:19.974912
353,32,click,2025-10-24 17:25:19.974912
164,145,add_to_cart,2025-06-27 17:25:19.974912
270,294,purchase,2025-09-01 17:25:19.974912
334,293,click,2025-11-04 17:25:19.974912
35,177,add_to_cart,2025-11-28 17:25:19.974912
286,177,click,2025-12-10 17:25:19.974912
348,61,click,2025-08-06 17:25:19.974912
273,77,click,2025-07-27 17:25:19.974912
451,86,click,2025-06-30 17:25:19.974912
208,191,click,2025-06-24 17:25:19.974912
238,7,click,2025-09-10 17:25:19.974912
414,85,add_to_cart,2025-10-24 17:25:19.974912
500,262,click,2025-11-25 17:25:19.974912
93,259,click,2025-07-28 17:25:19.974912
173,47,click,2025-07-26 17:25:19.974912
79,94,click,2025-09-08 17:25:19.974912
110,224,click,2025-06-26 17:25:19.974912
217,279,add_to_cart,2025-09-23 17:25:19.974912
435,3,click,2025-06-25 17:25:19.974912
358,129,add_to_cart,2025-08-07 17:25:19.974912
106,249,click,2025-07-24 17:25:19.974912
47,229,add_to_cart,2025-07-24 17:25:19.974912
181,131,click,2025-11-26 17:25:19.974912
64,228,click,2025-12-12 17:25:19.974912
246,177,add_to_cart,2025-10-02 17:25:19.974912
244,31,click,2025-12-01 17:25:19.974912
422,66,add_to_cart,2025-10-20 17:25:19.974912
320,206,add_to_cart,2025-06-26 17:25:19.974912
87,101,click,2025-11-19 17:25:19.974912
217,31,purchase,2025-11-26 17:25:19.974912
490,191,add_to_cart,2025-08-30 17:25:19.974912
7,66,click,2025-09-28 17:25:19.974912
278,235,click,2025-08-04 17:25:19.974912
337,278,click,2025-11-28 17:25:19.974912
210,202,click,2025-09-21 17:25:19.974912
497,225,click,2025-10-28 17:25:19.974912
169,83,add_to_cart,2025-07-17 17:25:19.974912
330,46,add_to_cart,2025-12-05 17:25:19.974912
138,89,add_to_cart,2025-07-23 17:25:19.974912
441,186,add_to_cart,2025-11-11 17:25:19.974912
391,189,click,2025-10-22 17:25:19.974912
496,246,click,2025-09-12 17:25:19.974912
381,46,add_to_cart,2025-11-18 17:25:19.974912
306,257,click,2025-09-19 17:25:19.974912
230,61,add_to_cart,2025-07-05 17:25:19.974912
475,105,click,2025-08-29 17:25:19.974912
308,14,click,2025-11-22 17:25:19.974912
161,77,click,2025-07-08 17:25:19.974912
1,230,click,2025-08-22 17:25:19.974912
236,167,click,2025-07-04 17:25:19.974912
437,66,click,2025-07-28 17:25:19.974912
188,32,click,2025-11-30 17:25:19.974912
418,96,click,2025-08-26 17:25:19.974912
4,58,click,2025-06-28 17:25:19.974912
401,104,click,2025-10-04 17:25:19.974912
132,134,purchase,2025-10-27 17:25:19.974912
427,217,click,2025-08-27 17:25:19.974912
218,67,click,2025-12-03 17:25:19.974912
260,178,add_to_cart,2025-10-06 17:25:19.974912
1,247,purchase,2025-07-06 17:25:19.974912
71,294,click,2025-11-11 17:25:19.974912
478,235,click,2025-11-22 17:25:19.974912
178,131,click,2025-11-07 17:25:19.974912
457,112,click,2025-07-22 17:25:19.974912
189,54,add_to_cart,2025-06-27 17:25:19.974912
291,290,purchase,2025-08-12 17:25:19.974912
8,239,add_to_cart,2025-06-25 17:25:19.974912
253,240,purchase,2025-06-26 17:25:19.974912
408,295,click,2025-07-09 17:25:19.974912
467,112,purchase,2025-12-11 17:25:19.974912
292,88,click,2025-10-01 17:25:19.974912
434,228,click,2025-09-03 17:25:19.974912
244,290,add_to_cart,2025-08-04 17:25:19.974912
123,208,click,2025-09-25 17:25:19.974912
299,274,click,2025-12-09 17:25:19.974912
283,70,add_to_cart,2025-12-01 17:25:19.974912
32,220,click,2025-10-04 17:25:19.974912
334,231,click,2025-11-26 17:25:19.974912
377,290,click,2025-10-18 17:25:19.974912
146,255,add_to_cart,2025-12-12 17:25:19.974912
156,142,click,2025-09-01 17:25:19.974912
413,69,click,2025-11-06 17:25:19.974912
16,89,click,2025-10-12 17:25:19.974912
355,136,add_to_cart,2025-11-11 17:25:19.974912
47,143,add_to_cart,2025-11-02 17:25:19.974912
251,187,click,2025-12-09 17:25:19.974912
187,11,click,2025-07-19 17:25:19.974912
31,148,click,2025-11-23 17:25:19.974912
260,292,click,2025-10-12 17:25:19.974912
421,38,click,2025-09-19 17:25:19.974912
17,208,click,2025-11-26 17:25:19.974912
39,210,add_to_cart,2025-11-14 17:25:19.974912
304,1,purchase,2025-09-10 17:25:19.974912
430,65,click,2025-07-05 17:25:19.974912
474,1,click,2025-07-23 17:25:19.974912
432,243,click,2025-09-10 17:25:19.974912
39,25,click,2025-07-08 17:25:19.974912
489,50,click,2025-10-08 17:25:19.974912
132,241,click,2025-09-25 17:25:19.974912
30,32,click,2025-12-07 17:25:19.974912
158,33,click,2025-11-04 17:25:19.974912
278,200,add_to_cart,2025-08-11 17:25:19.974912
203,234,click,2025-08-28 17:25:19.974912
66,26,click,2025-08-06 17:25:19.974912
108,42,click,2025-06-25 17:25:19.974912
268,61,add_to_cart,2025-10-05 17:25:19.974912
222,41,click,2025-07-17 17:25:19.974912
292,130,click,2025-10-05 17:25:19.974912
18,198,add_to_cart,2025-08-14 17:25:19.974912
90,287,add_to_cart,2025-11-23 17:25:19.974912
181,151,add_to_cart,2025-08-31 17:25:19.974912
255,204,click,2025-09-09 17:25:19.974912
455,182,add_to_cart,2025-07-26 17:25:19.974912
253,207,add_to_cart,2025-10-26 17:25:19.974912
257,147,add_to_cart,2025-08-15 17:25:19.974912
383,204,click,2025-10-27 17:25:19.974912
442,48,click,2025-06-24 17:25:19.974912
346,258,add_to_cart,2025-09-24 17:25:19.974912
87,139,purchase,2025-11-21 17:25:19.974912
90,172,add_to_cart,2025-11-07 17:25:19.974912
237,101,add_to_cart,2025-10-09 17:25:19.974912
390,187,click,2025-06-25 17:25:19.974912
70,294,click,2025-10-05 17:25:19.974912
44,21,add_to_cart,2025-08-19 17:25:19.974912
200,298,add_to_cart,2025-09-01 17:25:19.974912
152,10,add_to_cart,2025-12-03 17:25:19.974912
86,187,purchase,2025-07-03 17:25:19.974912
19,133,click,2025-11-10 17:25:19.974912
101,33,click,2025-07-04 17:25:19.974912
402,69,purchase,2025-06-29 17:25:19.974912
95,80,click,2025-08-18 17:25:19.974912
254,191,add_to_cart,2025-08-29 17:25:19.974912
357,101,purchase,2025-08-14 17:25:19.974912
30,285,click,2025-11-27 17:25:19.974912
249,221,add_to_cart,2025-11-09 17:25:19.974912
426,53,click,2025-09-06 17:25:19.974912
33,160,add_to_cart,2025-09-22 17:25:19.974912
458,42,click,2025-11-07 17:25:19.974912
229,47,add_to_cart,2025-07-15 17:25:19.974912
12,159,add_to_cart,2025-11-04 17:25:19.974912
118,184,click,2025-10-24 17:25:19.974912
350,246,add_to_cart,2025-10-27 17:25:19.974912
155,11,purchase,2025-09-02 17:25:19.974912
423,154,add_to_cart,2025-08-31 17:25:19.974912
393,220,purchase,2025-07-12 17:25:19.974912
246,155,click,2025-08-08 17:25:19.974912
405,283,click,2025-11-28 17:25:19.974912
332,187,click,2025-10-17 17:25:19.974912
247,62,purchase,2025-08-22 17:25:19.974912
29,148,click,2025-07-27 17:25:19.974912
161,144,click,2025-08-20 17:25:19.974912
235,103,click,2025-07-01 17:25:19.974912
190,300,click,2025-11-16 17:25:19.974912
117,93,purchase,2025-11-17 17:25:19.974912
271,286,click,2025-07-12 17:25:19.975912
258,119,purchase,2025-11-27 17:25:19.975912
180,29,click,2025-09-17 17:25:19.975912
487,30,purchase,2025-08-28 17:25:19.975912
373,288,click,2025-10-19 17:25:19.975912
172,138,click,2025-08-22 17:25:19.975912
438,51,click,2025-11-06 17:25:19.975912
274,292,click,2025-12-07 17:25:19.975912
259,234,click,2025-08-17 17:25:19.975912
135,55,click,2025-08-28 17:25:19.975912
171,292,click,2025-08-30 17:25:19.975912
210,240,click,2025-07-10 17:25:19.975912
236,36,add_to_cart,2025-09-29 17:25:19.975912
422,89,click,2025-09-12 17:25:19.975912
421,212,add_to_cart,2025-07-26 17:25:19.975912
186,245,purchase,2025-11-12 17:25:19.975912
417,87,click,2025-10-15 17:25:19.975912
364,240,click,2025-10-03 17:25:19.975912
443,188,click,2025-10-20 17:25:19.975912
95,57,click,2025-07-20 17:25:19.975912
378,113,add_to_cart,2025-09-04 17:25:19.975912
11,223,click,2025-10-23 17:25:19.975912
68,70,click,2025-07-04 17:25:19.975912
379,227,click,2025-07-01 17:25:19.975912
210,256,add_to_cart,2025-11-26 17:25:19.975912
196,180,add_to_cart,2025-08-29 17:25:19.975912
369,184,purchase,2025-07-23 17:25:19.975912
98,191,purchase,2025-06-27 17:25:19.975912
93,232,click,2025-11-29 17:25:19.975912
472,276,click,2025-11-04 17:25:19.975912
22,233,click,2025-07-13 17:25:19.975912
450,54,click,2025-11-25 17:25:19.975912
172,257,click,2025-07-04 17:25:19.975912
383,90,click,2025-07-18 17:25:19.975912
134,226,click,2025-08-27 17:25:19.975912
426,247,click,2025-10-29 17:25:19.975912
25,151,purchase,2025-10-18 17:25:19.975912
185,113,purchase,2025-08-10 17:25:19.975912
85,269,click,2025-08-26 17:25:19.975912
55,157,click,2025-10-25 17:25:19.975912
251,299,click,2025-11-29 17:25:19.975912
144,159,purchase,2025-11-08 17:25:19.975912
351,225,purchase,2025-08-09 17:25:19.975912
398,14,click,2025-10-02 17:25:19.975912
167,109,click,2025-07-08 17:25:19.975912
412,96,click,2025-09-12 17:25:19.975912
224,195,click,2025-11-02 17:25:19.975912
220,58,add_to_cart,2025-09-19 17:25:19.975912
179,294,click,2025-11-26 17:25:19.975912
119,154,purchase,2025-06-24 17:25:19.975912
433,64,click,2025-10-08 17:25:19.975912
265,158,add_to_cart,2025-06-29 17:25:19.975912
442,265,click,2025-07-15 17:25:19.975912
429,121,click,2025-10-28 17:25:19.975912
150,288,add_to_cart,2025-09-01 17:25:19.975912
416,11,purchase,2025-10-06 17:25:19.975912
453,214,add_to_cart,2025-11-28 17:25:19.975912
215,162,add_to_cart,2025-09-05 17:25:19.975912
197,105,add_to_cart,2025-09-12 17:25:19.975912
42,147,click,2025-12-07 17:25:19.975912
53,182,add_to_cart,2025-10-11 17:25:19.975912
480,37,add_to_cart,2025-10-17 17:25:19.975912
443,82,click,2025-08-30 17:25:19.975912
330,12,click,2025-11-09 17:25:19.975912
251,4,add_to_cart,2025-06-24 17:25:19.975912
295,43,add_to_cart,2025-11-17 17:25:19.975912
378,51,click,2025-10-14 17:25:19.975912
